"2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4445131","CP","STS","00","Closed","","Conditional Permit","2","17","188801","1 ADRA VILLAWAY-SITE SERVICES","4445140","CP","STS","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND** SUPERSEDED **","4505797","CP","SHO","00","Closed","","Conditional Permit","2","17","171325","25 ADRA GRADO WAY -- PARKING GARAGE-BLOCK D-MARKET BUILDING","4554549","CP","FND","00","Closed","","Conditional Permit","2","18","189065","1-69 ADRA, 1-53 GRADO AND 1-29 TOMAR VILLAWAY BLK C-TCHC-FND","4575596","CP","FND","00","Closed","","Conditional Permit","11","18","270736","1 ADRA VILLAWAY-BLK B- - LOT 1-DRN","4679270","DR","D01","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 12-DRN","4679310","DR","D12","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 13-DRN","4679311","DR","D13","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 14-DRN","4679312","DR","D14","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 15-DRN","4679313","DR","D15","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 16-DRN","4679314","DR","D16","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 17-DRN","4679315","DR","D17","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 18-DRN","4679316","DR","D18","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 19-DRN","4679317","DR","D19","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 20-DRN","4679318","DR","D20","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 21-DRN","4679319","DR","D21","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 22-DRN","4679320","DR","D22","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 23-DRN","4679321","DR","D23","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"11","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 24-DRN","4679322","DR","D24","00","Not Started","Nov 8, 2019","Drain and Site Service",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 1","4677111","PS","P01","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 2","4677112","PS","P02","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 3","4677113","PS","P03","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 4","4677114","PS","P04","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 5","4677115","PS","P05","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 6","4677116","PS","P06","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 7","4677117","PS","P07","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 8","4677118","PS","P08","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 9","4677119","PS","P09","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 10","4677120","PS","P10","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 11","4677121","PS","P11","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 12","4677122","PS","P12","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
"20","18","270733","1 ADRA VILLAWAY-TCHC-BLK A-UNIT 13","4677123","PS","P13","00","Permit Issued","Nov 5, 2019","Plumbing(PS)",""
